Date Opened,Time Opened,Opening Price,Legs,Premium,Closing Price,Date Closed,Time Closed,Avg. Closing Cost,Reason For Close,P/L,P/L %,No. of Contracts,Funds at Close,Margin Req.,Underlying,Strategy,Opening Commissions + Fees,Closing Commissions + Fees,Opening Short/Long Ratio,Closing Short/Long Ratio,Gap,Movement,Max Profit,Max Loss
2026-02-02,12:13:00,6985.85,1 Feb 2 6960 P STO 1.85 | 1 Feb 2 6860 P BTO 0.30,155,6981.89,2026-02-02,15:01:00,328,Stop Loss,-177.56,-114.55483870967744,1,998456.96,9845,SPX,EMA-V: puts,2.28,2.28,6.167,10.5,-22.39,69.21,83.87,-109.68
2026-02-02,12:04:00,6984.64,1 Feb 2 6960 P STO 1.95 | 1 Feb 2 6860 P BTO 0.25,170,6976.44,2026-02-02,16:00:00,0,Expired,167.72,98.65882352941176,1,999391.64,9830,SPX,EMA-V: puts,2.28,0.0,7.8,1.0,-22.39,68.0,100.0,-5.88
2026-02-02,11:46:00,6971.99,1 Feb 2 6940 P STO 1.85 | 1 Feb 2 6840 P BTO 0.30,155,6976.44,2026-02-02,16:00:00,0,Expired,152.72,98.52903225806452,1,999223.92,9845,SPX,EMA-V: puts,2.28,0.0,6.167,1.0,-22.39,55.35,100.0,-19.35
2026-02-02,11:37:00,6977.07,1 Feb 2 6945 P STO 1.85 | 1 Feb 2 6845 P BTO 0.30,155,6976.44,2026-02-02,16:00:00,0,Expired,152.72,98.52903225806452,1,999071.2,9845,SPX,EMA-V: puts,2.28,0.0,6.167,1.0,-22.39,60.43,100.0,-45.16
2026-02-02,11:28:00,6974.78,1 Feb 2 6940 P STO 1.85 | 1 Feb 2 6840 P BTO 0.30,155,6976.44,2026-02-02,16:00:00,0,Expired,152.72,98.52903225806452,1,998918.48,9845,SPX,EMA-V: puts,2.28,0.0,6.167,1.0,-22.39,58.14,100.0,-19.35
2026-02-02,11:19:00,6976.77,1 Feb 2 6940 P STO 1.75 | 1 Feb 2 6840 P BTO 0.30,145,6976.44,2026-02-02,16:00:00,0,Expired,142.72,98.42758620689656,1,998765.76,9855,SPX,EMA-V: puts,2.28,0.0,5.833,1.0,-22.39,60.13,100.0,-27.59
2026-02-02,10:52:00,6972.84,1 Feb 2 6925 P STO 1.85 | 1 Feb 2 6825 P BTO 0.35,150,6976.44,2026-02-02,16:00:00,0,Expired,147.72,98.48,1,998623.04,9850,SPX,EMA-V: puts,2.28,0.0,5.286,1.0,-22.39,56.2,100.0,-50.0
2026-02-02,10:43:00,6974.6,1 Feb 2 6925 P STO 1.85 | 1 Feb 2 6825 P BTO 0.30,155,6976.44,2026-02-02,16:00:00,0,Expired,152.72,98.52903225806452,1,998475.32,9845,SPX,EMA-V: puts,2.28,0.0,6.167,1.0,-22.39,57.96,100.0,-45.16
2026-02-02,10:34:00,6973.19,1 Feb 2 6915 P STO 1.80 | 1 Feb 2 6815 P BTO 0.35,145,6976.44,2026-02-02,16:00:00,0,Expired,142.72,98.42758620689656,1,998322.6,9855,SPX,EMA-V: puts,2.28,0.0,5.143,1.0,-22.39,56.55,100.0,-13.79
2026-02-02,10:25:00,6975.31,1 Feb 2 6910 P STO 1.75 | 1 Feb 2 6810 P BTO 0.40,135,6976.44,2026-02-02,16:00:00,0,Expired,132.72,98.31111111111112,1,998179.88,9865,SPX,EMA-V: puts,2.28,0.0,4.375,1.0,-22.39,58.67,100.0,-22.22
2026-02-02,10:16:00,6972.96,1 Feb 2 6905 P STO 1.70 | 1 Feb 2 6805 P BTO 0.35,135,6976.44,2026-02-02,16:00:00,0,Expired,132.72,98.31111111111112,1,998047.16,9865,SPX,EMA-V: puts,2.28,0.0,4.857,1.0,-22.39,56.32,100.0,-7.41
2026-02-02,10:07:00,6966.34,1 Feb 2 6895 P STO 1.75 | 1 Feb 2 6795 P BTO 0.35,140,6976.44,2026-02-02,16:00:00,0,Expired,137.72,98.37142857142857,1,997914.44,9860,SPX,EMA-V: puts,2.28,0.0,5.0,1.0,-22.39,49.7,100.0,0.0
2026-02-20,15:49:00,6907.19,2 Feb 20 6905 P STO 2.35 | 2 Feb 20 6805 P BTO 0.05,230,6904.5,2026-02-20,15:52:00,478,Stop Loss,-505.12,-109.80869565217392,2,996115.68,19540,SPX,EMA-V: puts,4.56,4.56,47.0,49.0,-18.63,63.93,0.0,-132.61
2026-02-20,15:22:00,6899.77,2 Feb 20 6890 P STO 2.10 | 2 Feb 20 6790 P BTO 0.05,205,6909.51,2026-02-20,16:00:00,0,Expired,405.44,98.88780487804878,2,998934.64,19590,SPX,EMA-V: puts,4.56,0.0,42.0,1.0,-18.63,56.51,100.0,0.0
2026-02-20,15:13:00,6904.88,2 Feb 20 6890 P STO 1.50 | 2 Feb 20 6790 P BTO 0.05,145,6909.51,2026-02-20,16:00:00,0,Expired,285.44,98.42758620689656,2,998529.2,19710,SPX,EMA-V: puts,4.56,0.0,30.0,1.0,-18.63,61.62,100.0,-41.38
2026-02-20,14:37:00,6904.09,2 Feb 20 6880 P STO 1.55 | 2 Feb 20 6780 P BTO 0.15,140,6909.51,2026-02-20,16:00:00,0,Expired,275.44,98.37142857142857,2,998243.76,19720,SPX,EMA-V: puts,4.56,0.0,10.333,1.0,-18.63,60.83,100.0,-57.14
2026-02-20,14:28:00,6901.08,2 Feb 20 6875 P STO 1.70 | 2 Feb 20 6775 P BTO 0.20,150,6909.51,2026-02-20,16:00:00,0,Expired,295.44,98.48,2,997367.44,19700,SPX,EMA-V: puts,4.56,0.0,8.5,1.0,-18.63,57.82,100.0,-16.67
2026-02-20,14:19:00,6900.08,2 Feb 20 6870 P STO 1.90 | 2 Feb 20 6770 P BTO 0.30,160,6909.51,2026-02-20,16:00:00,0,Expired,315.44,98.575,2,997682.88,19680,SPX,EMA-V: puts,4.56,0.0,6.333,1.0,-18.63,56.82,100.0,0.0
2026-02-20,14:10:00,6907.57,2 Feb 20 6875 P STO 1.85 | 2 Feb 20 6775 P BTO 0.20,165,6909.51,2026-02-20,16:00:00,0,Expired,325.44,98.6181818181818,2,997072.0,19670,SPX,EMA-V: puts,4.56,0.0,9.25,1.0,-18.63,64.31,100.0,-27.27
2026-02-20,14:01:00,6910.73,2 Feb 20 6875 P STO 1.60 | 2 Feb 20 6775 P BTO 0.15,145,6909.51,2026-02-20,16:00:00,0,Expired,285.44,98.42758620689656,2,997968.32,19710,SPX,EMA-V: puts,4.56,0.0,10.667,1.0,-18.63,67.47,100.0,-44.83
2026-02-20,13:52:00,6906.01,2 Feb 20 6860 P STO 1.65 | 2 Feb 20 6760 P BTO 0.15,150,6909.51,2026-02-20,16:00:00,0,Expired,295.44,98.48,2,996746.56,19700,SPX,EMA-V: puts,4.56,0.0,11.0,1.0,-18.63,62.75,100.0,0.0
2026-02-20,13:43:00,6902.21,2 Feb 20 6850 P STO 1.90 | 2 Feb 20 6750 P BTO 0.20,170,6909.51,2026-02-20,16:00:00,0,Expired,335.44,98.65882352941176,2,996451.12,19660,SPX,EMA-V: puts,4.56,0.0,9.5,1.0,-18.63,58.95,100.0,0.0
2026-02-20,13:34:00,6899.02,2 Feb 20 6845 P STO 1.65 | 2 Feb 20 6745 P BTO 0.15,150,6884.65,2026-02-20,13:36:00,318,Stop Loss,-345.12,-115.04,2,996620.8,19700,SPX,EMA-V: puts,4.56,4.56,11.0,10.571,-18.63,55.76,0.0,-166.67
2026-02-20,12:31:00,6872.44,2 Feb 20 6915 C STO 1.75 | 2 Feb 20 7015 C BTO 0.05,170,6892.35,2026-02-20,12:53:00,355,Stop Loss,-379.12,-111.5058823529412,2,996965.92,19660,SPX,EMA-V:  calls,4.56,4.56,35.0,84.0,-18.63,29.18,23.53,-147.06
2026-02-20,12:22:00,6864.65,2 Feb 20 6915 C STO 1.50 | 2 Feb 20 7015 C BTO 0.05,145,6879.4,2026-02-20,12:47:00,305,Stop Loss,-329.12,-113.4896551724138,2,997345.04,19710,SPX,EMA-V:  calls,4.56,4.56,30.0,42.0,-18.63,21.39,20.69,-100.0
2026-02-20,12:04:00,6898.08,2 Feb 20 6815 P STO 1.75 | 2 Feb 20 6715 P BTO 0.35,140,6881.62,2026-02-20,12:12:00,298,Stop Loss,-325.12,-116.11428571428571,2,998314.4,19720,SPX,EMA-V: puts,4.56,4.56,5.0,6.1,-18.63,54.82,10.71,-107.14
2026-02-20,11:55:00,6906.51,2 Feb 20 6845 P STO 1.85 | 2 Feb 20 6745 P BTO 0.25,160,6888.06,2026-02-20,12:10:00,338,Stop Loss,-365.12,-114.1,2,998934.64,19680,SPX,EMA-V: puts,4.56,4.56,7.4,7.25,-18.63,63.25,9.38,-140.62
2026-02-20,11:46:00,6904.23,2 Feb 20 6840 P STO 1.80 | 2 Feb 20 6740 P BTO 0.25,155,6888.06,2026-02-20,12:10:00,328,Stop Loss,-355.12,-114.55483870967744,2,999299.76,19690,SPX,EMA-V: puts,4.56,4.56,7.2,6.909,-18.63,60.97,19.35,-112.9
2026-02-20,11:10:00,6901.07,2 Feb 20 6825 P STO 1.85 | 2 Feb 20 6725 P BTO 0.35,150,6878.91,2026-02-20,11:31:00,318,Stop Loss,-345.12,-115.04,2,999654.88,19700,SPX,EMA-V: puts,4.56,4.56,5.286,8.0,-18.63,57.81,6.67,-110.0
2026-02-20,11:01:00,6901.65,2 Feb 20 6810 P STO 1.70 | 2 Feb 20 6710 P BTO 0.45,125,6881.62,2026-02-20,12:12:00,268,Stop Loss,-295.12,-118.048,2,998639.52,19750,SPX,EMA-V: puts,4.56,4.56,3.778,5.4,-18.63,58.39,52.0,-104.0
2026-02-20,10:52:00,6898.57,2 Feb 20 6810 P STO 1.70 | 2 Feb 20 6710 P BTO 0.35,135,6870.15,2026-02-20,12:16:00,288,Stop Loss,-315.12,-116.71111111111112,2,997999.28,19730,SPX,EMA-V: puts,4.56,4.56,4.857,6.467,-18.63,55.31,55.56,-207.41
2026-02-20,10:25:00,6890.54,2 Feb 20 6790 P STO 1.80 | 2 Feb 20 6690 P BTO 0.40,140,6862.68,2026-02-20,12:23:00,298,Stop Loss,-325.12,-116.11428571428571,2,997674.16,19720,SPX,EMA-V: puts,4.56,4.56,4.5,9.167,-18.63,47.28,71.43,-100.0
2026-02-19,14:47:00,6840.63,1 Feb 19 6860 C STO 1.35 | 1 Feb 19 6960 C BTO 0.05,130,6851.01,2026-02-19,15:04:00,275,Stop Loss,-149.56,-115.04615384615384,1,1003393.76,9870,SPX,EMA-T: Calls - version 1,2.28,2.28,27.0,53.0,-19.97,-20.71,15.38,-134.62
2026-02-19,14:41:00,6838.92,1 Feb 19 6860 C STO 1.65 | 1 Feb 19 6960 C BTO 0.05,160,6861.89,2026-02-19,16:00:00,189,Expired,-31.28,-19.55,1,1003362.48,9840,SPX,EMA-T: Calls - version 1,2.28,0.0,33.0,28.0,-19.97,-22.42,84.38,-62.5
2026-02-19,14:13:00,6854.87,1 Feb 19 6830 P STO 1.75 | 1 Feb 19 6730 P BTO 0.10,165,6843.62,2026-02-19,14:38:00,345,Stop Loss,-184.56,-111.85454545454544,1,1003712.88,9835,SPX,EMA-T: Puts- version 1,2.28,2.28,17.5,40.5,-19.97,-6.47,21.21,-148.48
2026-02-19,14:02:00,6854.73,1 Feb 19 6825 P STO 1.60 | 1 Feb 19 6725 P BTO 0.10,150,6843.62,2026-02-19,14:38:00,315,Stop Loss,-169.56,-113.04,1,1003543.32,9850,SPX,EMA-T: Puts- version 1,2.28,2.28,16.0,30.5,-19.97,-6.61,36.67,-100.0
2026-02-19,11:52:00,6845.14,1 Feb 19 6885 C STO 1.85 | 1 Feb 19 6985 C BTO 0.05,180,6861.89,2026-02-19,16:00:00,0,Expired,177.72,98.73333333333332,1,1003540.2,9820,SPX,EMA-T: Calls - version 1,2.28,0.0,37.0,1.0,-19.97,-16.2,100.0,-66.67
2026-02-18,15:41:00,6871.78,1 Feb 18 6865 P STO 1.85 | 1 Feb 18 6765 P BTO 0.05,180,6881.31,2026-02-18,16:00:00,0,Expired,177.72,98.73333333333332,1,1003897.44,9820,SPX,EMA-T: Puts- version 1,2.28,0.0,37.0,1.0,12.26,16.3,100.0,0.0
2026-02-18,15:20:00,6861.29,1 Feb 18 6875 C STO 1.30 | 1 Feb 18 6975 C BTO 0.05,125,6868.52,2026-02-18,15:36:00,265,Stop Loss,-144.56,-115.648,1,1003011.64,9875,SPX,EMA-T: Calls - version 1,2.28,2.28,26.0,36.0,12.26,5.81,40.0,-140.0
2026-02-18,15:12:00,6860.6,1 Feb 18 6875 C STO 1.70 | 1 Feb 18 6975 C BTO 0.05,165,6873.27,2026-02-18,15:40:00,345,Stop Loss,-184.56,-111.85454545454544,1,1002827.08,9835,SPX,EMA-T: Calls - version 1,2.28,2.28,34.0,63.0,12.26,5.12,54.55,-115.15
2026-02-18,15:07:00,6865.09,1 Feb 18 6880 C STO 1.40 | 1 Feb 18 6980 C BTO 0.05,135,6879.52,2026-02-18,15:47:00,285,Stop Loss,-154.56,-114.48888888888888,1,1002672.52,9865,SPX,EMA-T: Calls - version 1,2.28,2.28,28.0,65.0,12.26,9.61,74.07,-170.37
2026-02-18,14:53:00,6868.71,1 Feb 18 6885 C STO 1.35 | 1 Feb 18 6985 C BTO 0.05,130,6883.7,2026-02-18,15:51:00,275,Stop Loss,-149.56,-115.04615384615384,1,1002522.96,9870,SPX,EMA-T: Calls - version 1,2.28,2.28,27.0,50.0,12.26,13.23,88.46,-150.0
2026-02-18,14:36:00,6875.7,1 Feb 18 6890 C STO 1.90 | 1 Feb 18 6990 C BTO 0.05,185,6881.31,2026-02-18,16:00:00,0,Expired,182.72,98.76756756756755,1,1002705.68,9815,SPX,EMA-T: Calls - version 1,2.28,0.0,38.0,1.0,12.26,20.22,100.0,0.0
2026-02-18,13:58:00,6886.22,1 Feb 18 6905 C STO 1.30 | 1 Feb 18 7005 C BTO 0.05,125,6881.31,2026-02-18,16:00:00,0,Expired,122.72,98.176,1,1002828.4,9875,SPX,EMA-T: Calls - version 1,2.28,0.0,26.0,1.0,12.26,30.74,100.0,-56.0
2026-02-18,13:50:00,6889.81,1 Feb 18 6905 C STO 1.95 | 1 Feb 18 7005 C BTO 0.05,190,6881.31,2026-02-18,16:00:00,0,Expired,187.72,98.8,1,1003016.12,9810,SPX,EMA-T: Calls - version 1,2.28,0.0,39.0,1.0,12.26,34.33,100.0,-2.63
2026-02-18,13:42:00,6893.27,1 Feb 18 6910 C STO 1.40 | 1 Feb 18 7010 C BTO 0.05,135,6881.31,2026-02-18,16:00:00,0,Expired,132.72,98.31111111111112,1,1003148.84,9865,SPX,EMA-T: Calls - version 1,2.28,0.0,28.0,1.0,12.26,37.79,100.0,0.0
2026-02-18,13:30:00,6895.94,1 Feb 18 6915 C STO 1.40 | 1 Feb 18 7015 C BTO 0.05,135,6881.31,2026-02-18,16:00:00,0,Expired,132.72,98.31111111111112,1,1003281.56,9865,SPX,EMA-T: Calls - version 1,2.28,0.0,28.0,1.0,12.26,40.46,100.0,0.0
2026-02-18,10:13:00,6892.93,1 Feb 18 6805 P STO 1.75 | 1 Feb 18 6705 P BTO 0.30,145,6881.31,2026-02-18,16:00:00,0,Expired,142.72,98.42758620689656,1,1003424.28,9855,SPX,EMA-T: Puts- version 1,2.28,0.0,5.833,1.0,12.26,37.45,100.0,0.0
2026-02-18,09:58:00,6877.75,1 Feb 18 6780 P STO 1.70 | 1 Feb 18 6680 P BTO 0.25,145,6881.31,2026-02-18,16:00:00,0,Expired,142.72,98.42758620689656,1,1003567.0,9855,SPX,EMA-T: Puts- version 1,2.28,0.0,6.8,1.0,12.26,22.27,100.0,0.0
2026-02-18,09:41:00,6861.87,1 Feb 18 6755 P STO 1.80 | 1 Feb 18 6655 P BTO 0.25,155,6881.31,2026-02-18,16:00:00,0,Expired,152.72,98.52903225806452,1,1003719.72,9845,SPX,EMA-T: Puts- version 1,2.28,0.0,7.2,1.0,12.26,6.39,100.0,-3.23
2026-02-17,15:19:00,6851.85,1 Feb 17 6860 C STO 2.20 | 1 Feb 17 6960 C BTO 0.05,215,6843.22,2026-02-17,16:00:00,0,Expired,212.72,98.93953488372092,1,1002435.32,9785,SPX,EMA-T: Calls - version 1,2.28,0.0,44.0,1.0,-16.31,31.99,100.0,0.0
2026-02-17,15:12:00,6851.02,1 Feb 17 6860 C STO 2.30 | 1 Feb 17 6960 C BTO 0.05,225,6843.22,2026-02-17,16:00:00,0,Expired,222.72,98.98666666666666,1,1002658.04,9775,SPX,EMA-T: Calls - version 1,2.28,0.0,46.0,1.0,-16.31,31.16,100.0,-26.67
2026-02-17,14:06:00,6861.35,1 Feb 17 6830 P STO 1.90 | 1 Feb 17 6730 P BTO 0.10,180,6843.22,2026-02-17,16:00:00,0,Expired,177.72,98.73333333333332,1,1002835.76,9820,SPX,EMA-T: Puts- version 1,2.28,0.0,19.0,1.0,-16.31,41.49,100.0,-19.44
2026-02-17,13:40:00,6851.63,1 Feb 17 6810 P STO 1.70 | 1 Feb 17 6710 P BTO 0.10,160,6843.22,2026-02-17,16:00:00,0,Expired,157.72,98.575,1,1002993.48,9840,SPX,EMA-T: Puts- version 1,2.28,0.0,17.0,1.0,-16.31,31.77,100.0,0.0
2026-02-17,11:42:00,6841.09,1 Feb 17 6770 P STO 1.80 | 1 Feb 17 6670 P BTO 0.20,160,6815.06,2026-02-17,12:46:00,335,Stop Loss,-179.56,-112.225,1,1002222.6,9840,SPX,EMA-T: Puts- version 1,2.28,2.28,9.0,13.0,-16.31,21.23,40.62,-118.75
2026-02-17,11:02:00,6813.57,1 Feb 17 6735 P STO 1.85 | 1 Feb 17 6635 P BTO 0.20,165,6843.22,2026-02-17,16:00:00,0,Expired,162.72,98.6181818181818,1,1003156.2,9835,SPX,EMA-T: Puts- version 1,2.28,0.0,9.25,1.0,-16.31,-6.29,100.0,-12.12
2026-02-17,10:01:00,6785.44,1 Feb 17 6870 C STO 1.60 | 1 Feb 17 6970 C BTO 0.10,150,6814.09,2026-02-17,10:20:00,315,Stop Loss,-169.56,-113.04,1,1002402.16,9850,SPX,EMA-T: Calls - version 1,2.28,2.28,16.0,65.0,-16.31,-34.42,16.67,-130.0
2026-02-13,15:42:00,6823.26,1 Feb 13 6835 C STO 1.90 | 1 Feb 13 6935 C BTO 0.05,185,6831.49,2026-02-13,15:50:00,385,Stop Loss,-204.56,-110.57297297297298,1,1001074.52,9815,SPX,EMA-T: Calls - version 1,2.28,2.28,38.0,60.0,1.51,-11.01,56.76,-102.7
2026-02-13,15:21:00,6841.79,1 Feb 13 6860 C STO 1.50 | 1 Feb 13 6960 C BTO 0.05,145,6836.17,2026-02-13,16:00:00,0,Expired,142.72,98.42758620689656,1,1002571.72,9855,SPX,EMA-T: Calls - version 1,2.28,0.0,30.0,1.0,1.51,7.52,100.0,0.0
2026-02-13,15:14:00,6842.73,1 Feb 13 6865 C STO 1.40 | 1 Feb 13 6965 C BTO 0.05,135,6836.17,2026-02-13,16:00:00,0,Expired,132.72,98.31111111111112,1,1001207.24,9865,SPX,EMA-T: Calls - version 1,2.28,0.0,28.0,1.0,1.51,8.46,100.0,0.0
2026-02-13,15:09:00,6846.57,1 Feb 13 6865 C STO 1.65 | 1 Feb 13 6965 C BTO 0.05,160,6836.17,2026-02-13,16:00:00,0,Expired,157.72,98.575,1,1001364.96,9840,SPX,EMA-T: Calls - version 1,2.28,0.0,33.0,1.0,1.51,12.3,100.0,-34.38
2026-02-13,14:57:00,6851.55,1 Feb 13 6870 C STO 1.70 | 1 Feb 13 6970 C BTO 0.05,165,6836.17,2026-02-13,16:00:00,0,Expired,162.72,98.6181818181818,1,1001527.68,9835,SPX,EMA-T: Calls - version 1,2.28,0.0,34.0,1.0,1.51,17.28,100.0,0.0
2026-02-13,14:48:00,6857.65,1 Feb 13 6875 C STO 1.60 | 1 Feb 13 6975 C BTO 0.05,155,6836.17,2026-02-13,16:00:00,0,Expired,152.72,98.52903225806452,1,1001680.4,9845,SPX,EMA-T: Calls - version 1,2.28,0.0,32.0,1.0,1.51,23.38,100.0,0.0
2026-02-13,14:41:00,6860.17,1 Feb 13 6880 C STO 1.45 | 1 Feb 13 6980 C BTO 0.05,140,6836.17,2026-02-13,16:00:00,0,Expired,137.72,98.37142857142857,1,1001818.12,9860,SPX,EMA-T: Calls - version 1,2.28,0.0,29.0,1.0,1.51,25.9,100.0,0.0
2026-02-13,14:03:00,6865.69,1 Feb 13 6890 C STO 1.45 | 1 Feb 13 6990 C BTO 0.05,140,6836.17,2026-02-13,16:00:00,0,Expired,137.72,98.37142857142857,1,1001955.84,9860,SPX,EMA-T: Calls - version 1,2.28,0.0,29.0,1.0,1.51,31.42,100.0,-32.14
2026-02-13,14:01:00,6866.6,1 Feb 13 6890 C STO 1.60 | 1 Feb 13 6990 C BTO 0.05,155,6836.17,2026-02-13,16:00:00,0,Expired,152.72,98.52903225806452,1,1002108.56,9845,SPX,EMA-T: Calls - version 1,2.28,0.0,32.0,1.0,1.51,32.33,100.0,-19.35
2026-02-13,13:06:00,6862.44,1 Feb 13 6895 C STO 1.85 | 1 Feb 13 6995 C BTO 0.05,180,6878.72,2026-02-13,13:23:00,375,Stop Loss,-199.56,-110.86666666666667,1,1001279.08,9820,SPX,EMA-T: Calls - version 1,2.28,2.28,37.0,72.0,1.51,28.17,0.0,-102.78
2026-02-13,10:35:00,6860.06,1 Feb 13 6745 P STO 1.80 | 1 Feb 13 6645 P BTO 0.45,135,6829.36,2026-02-13,10:47:00,285,Stop Loss,-154.56,-114.48888888888888,1,1001478.64,9865,SPX,EMA-T: Puts- version 1,2.28,2.28,4.0,5.214,1.51,25.79,18.52,-133.33
2026-02-13,09:51:00,6822.88,1 Feb 13 6925 C STO 1.75 | 1 Feb 13 7025 C BTO 0.05,170,6836.17,2026-02-13,16:00:00,0,Expired,167.72,98.65882352941176,1,1002276.28,9830,SPX,EMA-T: Calls - version 1,2.28,0.0,35.0,1.0,1.51,-11.39,100.0,-70.59
2026-02-13,09:36:00,6831.95,1 Feb 13 6930 C STO 1.65 | 1 Feb 13 7030 C BTO 0.10,155,6836.17,2026-02-13,16:00:00,0,Expired,152.72,98.52903225806452,1,1002429.0,9845,SPX,EMA-T: Calls - version 1,2.28,0.0,16.5,1.0,1.51,-2.32,100.0,-48.39
2026-02-12,15:57:00,6830.87,1 Feb 12 6835 C STO 0.95 | 1 Feb 12 6935 C BTO 0.05,90,6833.02,2026-02-12,15:58:00,195,Stop Loss,-109.56,-121.73333333333332,1,1000769.6,9910,SPX,EMA-T: Calls - version 1,2.28,2.28,19.0,25.0,16.07,-126.67,0.0,-100.0
2026-02-12,15:43:00,6847.06,1 Feb 12 6860 C STO 1.60 | 1 Feb 12 6960 C BTO 0.05,155,6832.76,2026-02-12,16:00:00,0,Expired,152.72,98.52903225806452,1,1001130.04,9845,SPX,EMA-T: Calls - version 1,2.28,0.0,32.0,1.0,16.07,-110.48,100.0,0.0
2026-02-12,15:25:00,6857.07,1 Feb 12 6870 C STO 2.15 | 1 Feb 12 6970 C BTO 0.05,210,6832.76,2026-02-12,16:00:00,0,Expired,207.72,98.91428571428573,1,1000977.32,9790,SPX,EMA-T: Calls - version 1,2.28,0.0,43.0,1.0,16.07,-100.47,100.0,0.0
2026-02-12,13:56:00,6872.35,1 Feb 12 6835 P STO 1.70 | 1 Feb 12 6735 P BTO 0.10,160,6858.09,2026-02-12,14:12:00,335,Stop Loss,-179.56,-112.225,1,1000879.16,9840,SPX,EMA-T: Puts- version 1,2.28,2.28,17.0,24.667,16.07,-85.19,0.0,-162.5
2026-02-12,11:35:00,6863.73,1 Feb 12 6930 C STO 1.80 | 1 Feb 12 7030 C BTO 0.15,165,6832.76,2026-02-12,16:00:00,0,Expired,162.72,98.6181818181818,1,1001292.76,9835,SPX,EMA-T: Calls - version 1,2.28,0.0,12.0,1.0,16.07,-93.81,100.0,-42.42
2026-02-12,10:53:00,6920.82,1 Feb 12 6960 C STO 1.90 | 1 Feb 12 7060 C BTO 0.05,185,6832.76,2026-02-12,16:00:00,0,Expired,182.72,98.76756756756755,1,1001475.48,9815,SPX,EMA-T: Calls - version 1,2.28,0.0,38.0,1.0,16.07,-36.72,100.0,0.0
2026-02-12,10:50:00,6923.98,1 Feb 12 6965 C STO 1.65 | 1 Feb 12 7065 C BTO 0.05,160,6832.76,2026-02-12,16:00:00,0,Expired,157.72,98.575,1,1001633.2,9840,SPX,EMA-T: Calls - version 1,2.28,0.0,33.0,1.0,16.07,-33.56,100.0,0.0
2026-02-11,15:20:00,6948.13,1 Feb 11 6955 C STO 1.60 | 1 Feb 11 7055 C BTO 0.05,155,6941.47,2026-02-11,16:00:00,0,Expired,152.72,98.52903225806452,1,1000738.28,9845,SPX,EMA-T: Calls - version 1,2.28,0.0,32.0,1.0,34.67,-28.35,100.0,0.0
2026-02-11,15:18:00,6948.56,1 Feb 11 6955 C STO 1.70 | 1 Feb 11 7055 C BTO 0.05,165,6941.47,2026-02-11,16:00:00,0,Expired,162.72,98.6181818181818,1,1000901.0,9835,SPX,EMA-T: Calls - version 1,2.28,0.0,34.0,1.0,34.67,-27.92,100.0,0.0
2026-02-11,13:11:00,6938.06,1 Feb 11 6960 C STO 2.15 | 1 Feb 11 7060 C BTO 0.05,210,6954.25,2026-02-11,14:16:00,435,Stop Loss,-229.56,-109.31428571428572,1,1000585.56,9790,SPX,EMA-T: Calls - version 1,2.28,2.28,43.0,72.0,34.67,-38.42,30.95,-100.0
2026-02-11,10:13:00,6934.66,1 Feb 11 6990 C STO 1.65 | 1 Feb 11 7090 C BTO 0.05,160,6941.47,2026-02-11,16:00:00,0,Expired,157.72,98.575,1,1001058.72,9840,SPX,EMA-T: Calls - version 1,2.28,0.0,33.0,1.0,34.67,-41.82,100.0,0.0
2026-02-11,09:49:00,6980.27,1 Feb 11 6910 P STO 1.75 | 1 Feb 11 6810 P BTO 0.25,150,6964.64,2026-02-11,09:58:00,315,Stop Loss,-169.56,-113.04,1,1000994.68,9850,SPX,EMA-T: Puts- version 1,2.28,2.28,7.0,10.333,34.67,3.79,0.0,-133.33
2026-02-11,09:36:00,6980.24,1 Feb 11 6905 P STO 1.85 | 1 Feb 11 6805 P BTO 0.25,160,6961.26,2026-02-11,10:00:00,335,Stop Loss,-179.56,-112.225,1,1000815.12,9840,SPX,EMA-T: Puts- version 1,2.28,2.28,7.4,10.667,34.67,3.76,18.75,-100.0
2026-02-10,15:58:00,6939.28,1 Feb 10 6940 C STO 1.60 | 1 Feb 10 7040 C BTO 0.05,155,6941.61,2026-02-10,15:59:00,325,Stop Loss,-174.56,-112.61935483870968,1,1000573.36,9845,SPX,EMA-T: Calls - version 1,2.28,2.28,32.0,56.0,9.67,-35.21,0.0,-106.45
2026-02-10,13:48:00,6952.52,1 Feb 10 6970 C STO 1.45 | 1 Feb 10 7070 C BTO 0.05,140,6941.81,2026-02-10,16:00:00,0,Expired,137.72,98.37142857142857,1,1000833.8,9860,SPX,EMA-T: Calls - version 1,2.28,0.0,29.0,1.0,9.67,-21.97,100.0,-57.14
2026-02-10,13:25:00,6962.89,1 Feb 10 6980 C STO 1.30 | 1 Feb 10 7080 C BTO 0.05,125,6941.81,2026-02-10,16:00:00,0,Expired,122.72,98.176,1,1000696.08,9875,SPX,EMA-T: Calls - version 1,2.28,0.0,26.0,1.0,9.67,-11.6,100.0,0.0
2026-02-10,13:12:00,6969.67,1 Feb 10 6985 C STO 1.35 | 1 Feb 10 7085 C BTO 0.05,130,6941.81,2026-02-10,16:00:00,0,Expired,127.72,98.24615384615385,1,1000961.52,9870,SPX,EMA-T: Calls - version 1,2.28,0.0,27.0,1.0,9.67,-4.82,100.0,0.0
